group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
2,MT-ND4,-6.551542,-0.403959,5.6945957367671184e-11,1.9013545081000434e-09,0.9314775160599572,0.9640718562874252
2,GZMA,-6.569155,-3.4783635,5.0601513074606514e-11,1.6936624082030063e-09,0.044967880085653104,0.2303086135421465
2,TSTD1,-6.5709634,-2.2516568,4.999073888183324e-11,1.6773305409590044e-09,0.07066381156316917,0.2593274988484569
2,SPCS2,-6.6165366,-1.5143964,3.6771149375181645e-11,1.2460218756016887e-09,0.15631691648822268,0.3371718102257024
2,SEPT1,-6.633882,-2.1447675,3.2697109760504814e-11,1.113495588253002e-09,0.0728051391862955,0.2676186089359742
2,PPP2R5C,-6.6773458,-2.0882144,2.4330834441879875e-11,8.327365291687007e-10,0.08779443254817987,0.27683095347766007
2,FAIM3,-6.6788526,-2.7553754,2.4082012100032267e-11,8.262913498443232e-10,0.05139186295503212,0.2418240442192538
2,TMEM123,-6.7044353,-1.0661129,2.0218666264696072e-11,6.99002801292885e-10,0.284796573875803,0.45831414094887146
2,ANKRD12,-6.7803125,-1.6522509,1.1991601232360624e-11,4.1774823068652217e-10,0.139186295503212,0.3251957623215108
2,YWHAQ,-6.888135,-1.7287911,5.652855156840854e-12,1.9793689749184284e-10,0.1349036402569593,0.32243205895900506
2,RPL38,-6.901998,-0.47188005,5.127620397803555e-12,1.8047109317630243e-10,0.8522483940042827,0.9018885306310456
2,CST7,-6.9725847,-3.997342,3.1117036990978617e-12,1.1037253432436466e-10,0.032119914346895075,0.23169046522339937
2,SRSF7,-6.994484,-0.995825,2.6623710270215202e-12,9.468056964845282e-11,0.3468950749464668,0.5154306771073238
2,CD79B,-7.0734754,-2.656837,1.511006595365465e-12,5.40165080269916e-11,0.08137044967880086,0.27729157070474436
2,MYL12B,-7.1080656,-0.7346684,1.1768059129013308e-12,4.2402273209975124e-11,0.582441113490364,0.7268539843390143
2,CCR7,-7.1180105,-3.7099998,1.0949584203216326e-12,3.9662472646982005e-11,0.02569593147751606,0.23307231690465224
2,SPOCK2,-7.3062644,-3.2831905,2.746714562832462e-13,1.0192699475554377e-11,0.034261241970021415,0.246890833717181
2,RPL24,-7.3994203,-0.3726176,1.3678043648542024e-13,5.131520990782689e-12,0.9379014989293362,0.9562413634269922
2,TBC1D10C,-7.5257597,-1.8514078,5.2414652301783166e-14,1.988262477314308e-12,0.12419700214132762,0.33993551358820817
2,VAMP2,-7.564301,-1.1259797,3.8995533955244337e-14,1.4916610971787583e-12,0.29978586723768735,0.4896361123906034
2,CCND3,-7.5680513,-1.2879518,3.788638055652642e-14,1.4533045305615867e-12,0.2569593147751606,0.44679871027176415
2,ARHGAP15,-7.6278896,-2.123768,2.386279458198621e-14,9.205376350610274e-13,0.09850107066381156,0.3150621833256564
2,CD3G,-7.719237,-3.4223633,1.1702806404034869e-14,4.540156939019891e-13,0.034261241970021415,0.2588668816213726
2,SELL,-7.723155,-1.1839455,1.1348518254150945e-14,4.4152525720423167e-13,0.3297644539614561,0.5034546292031322
2,GYPC,-7.7375536,-2.0143716,1.0134807467429516e-14,3.9543123078633565e-13,0.11777301927194861,0.33026255181943803
2,HMGB1,-7.7424088,-0.9103274,9.755073765433506e-15,3.817056943861317e-13,0.4925053533190578,0.6637494242284662
2,COMMD6,-7.7504787,-0.8843453,9.154674980346744e-15,3.5924207336671015e-13,0.47751605995717344,0.6287425149700598
